House_ID,Built_Date,Priced_Date,Garden,Dock_Distance,Capital_Distance,Royal_Distance,Guarding_Distance,River_distance,Renovation,Dining_Rooms,Bedroom,Bathroom,King_visit,Curse,Blessing,Farm_land,Location,Tall,Knight_Distance,Builder,Golden_Grains
6e33524a,1/3/1606 3:30 PM ,11/20/1607 6:50 PM,,,,,,,,,,,,,,,,,,The_Greens,1374136
6e33525e,12/4/1602 3:54 PM ,7/22/1610 8:59 PM,0,12.697155,33.979177,,6.623774,26.236637,0,2,3,3,0,0,126,small,King's Landing,,44.084289,The_Greens,1368641
6e33526a,4/26/1603 4:21 PM ,12/22/1607 10:27 AM,,67.463235,33.633043,16.600045,119.197582,50.675763,1,2,3,3,0,0,126,small,King's Landing,,44.409769,The_Greens,1339525
6e33526c,1/16/1601 11:30 AM ,4/4/1610 7:35 PM,0,20.580651,51.759645,75.98487,44.19396,77.131717,0,2,4,3,0,0,108,huge,Servant's Premises,1,62.105575,The_Greens,1225869
6e33529a,6/18/1603 1:20 AM ,2/2/1608 1:53 AM,0,120.6877,46.670647,12.532822,49.256321,28.494151,0,4,4,2,0,0,113,small,The Mountains,1,57.252019,The_Greens,1392167
6e3352a1,6/22/1602 9:27 PM ,8/27/1607 8:35 AM,0,72.31863,61.533007,,40.511935,15.2093,,4,3,2,0,0,98,small,The Mountains,,71.994187,The_Greens,1245386
6e3352ac,7/17/1602 4:51 AM ,7/11/1611 6:11 AM,0,,6.073674,53.885691,47.379284,44.756346,0,2,4,2,0,0,154,small,,1,16.81103,The_Greens,1452707
6e3352b1,5/19/1604 2:39 PM ,8/15/1609 7:39 PM,0,6.202204,90.479931,25.933076,21.940443,21.194257,0,4,4,3,0,0,70,small,The Mountains,1,100.595978,The_Greens,1284231
6e3352bf,2/16/1604 11:20 PM ,8/12/1610 10:34 PM,0,80.043497,96.617969,145.648754,8.061731,24.019723,0,4,4,2,0,0,63,small,The Mountains,1,107.250877,The_Greens,1069262
6e3352ca,2/11/1601 9:15 AM ,5/19/1609 12:21 AM,,35.434159,11.688586,78.034211,208.155167,4.977298,0,3,3,2,0,0,148,small,Cursed Land,1,21.776041,The_Greens,1346153
6e3352d5,8/24/1600 7:39 AM ,11/22/1612 6:15 PM,,,,,,,,,,,,,,,,,,The_Greens,1100003
6e3352da,8/11/1601 8:45 PM ,12/1/1610 6:10 AM,0,5.204923,11.174394,52.446342,147.413603,80.536113,0,2,4,3,0,0,149,small,The Mountains,1,21.270608,The_Greens,1391746
6e3352e1,3/12/1603 3:39 PM ,1/4/1609 12:55 AM,0,28.335711,127.358586,66.762297,145.335762,27.514552,,3,3,2,0,0,33,huge,The Mountains,1,138.247312,The_Greens,987734
6e3352eb,4/28/1605 2:13 AM ,1/13/1607 8:27 AM,0,35.107845,15.634989,,32.352154,17.535089,1,4,2,4,0,,144,huge,Cursed Land,1,26.622781,The_Greens,1519139
6e335309,4/13/1606 3:17 AM ,10/24/1608 7:46 AM,0,20.945834,38.353395,60.035384,147.832168,25.735801,1,4,4,4,0,0,122,small,,1,48.697413,The_Greens,1452018
6e33530e,12/17/1600 12:49 AM ,6/14/1607 5:28 PM,0,32.782899,23.262873,,199.483814,23.826181,0,4,3,2,0,0,137,small,The Mountains,1,33.374783,The_Greens,1416673
6e33532b,7/1/1605 11:51 PM ,9/8/1608 6:23 PM,,11.015758,1.68571,17.963485,137.51851,54.079644,0,3,2,3,0,0,158,small,The Mountains,1,12.316385,The_Greens,1532371
6e335330,11/28/1603 3:19 AM ,1/1/1607 11:39 AM,0,63.825781,18.691329,101.768136,52.981613,29.955754,0,,4,3,0,0,141,huge,The Mountains,,29.360385,The_Greens,1400637
6e335332,3/18/1604 7:21 PM ,11/28/1608 6:35 AM,0,13.375948,108.118961,5.009279,142.928617,13.572016,1,2,4,4,0,0,52,huge,Servant's Premises,1,118.493927,The_Greens,1154825
6e335337,9/17/1603 4:23 PM ,12/14/1607 5:20 PM,0,45.475775,65.648659,42.060206,54.686165,77.425181,0,3,3,3,0,0,94,small,,,76.01138,The_Greens,1176515
6e33533f,2/18/1602 9:38 AM ,12/6/1612 1:15 AM,0,11.423003,,,116.962034,23.432268,,4,2,3,0,,74,small,The Mountains,1,,The_Greens,1273584
6e33534b,1/24/1606 6:38 PM ,4/7/1611 7:57 AM,0,6.519905,15.48185,,103.436231,3.518758,0,3,4,3,0,0,145,small,Servant's Premises,,26.366502,The_Greens,1457062
6e335355,5/2/1601 10:15 PM ,10/22/1610 8:51 AM,,,,,,,,,,,,,,,,,,The_Greens,1223931
6e33535d,4/21/1603 3:15 AM ,4/20/1612 10:17 AM,0,42.228318,19.222304,77.958961,124.80093,7.258037,,2,3,3,0,0,141,small,,1,30.088386,The_Greens,1361342
6e335365,1/18/1600 4:19 AM ,6/4/1611 9:42 AM,,,,,,,,,,,,,,,,,,The_Greens,979875
6e33536a,4/13/1600 9:57 AM ,4/28/1612 6:25 AM,,3.067613,3.622182,24.86678,165.76748,51.832773,0,3,4,4,0,0,156,small,King's Landing,1,14.189265,The_Greens,1510525
6e335375,12/25/1604 6:43 AM ,8/25/1611 4:11 PM,0,21.223308,27.827453,25.958682,202.888007,21.584737,0,,3,4,0,0,132,small,Servant's Premises,1,38.570554,The_Greens,1355096
6e335380,1/11/1606 6:18 AM ,7/4/1611 1:54 AM,0,22.782472,16.738138,24.57054,34.75643,17.799815,0,4,4,4,0,0,143,small,Cursed Land,1,27.06208,The_Greens,1529407
6e335382,1/4/1604 1:46 AM ,3/5/1612 7:27 PM,0,73.578521,9.360335,65.452005,53.39776,34.091373,0,2,3,4,0,0,151,small,King's Landing,1,19.519788,The_Greens,1449081
6e335388,4/2/1602 9:59 PM ,5/4/1608 3:52 AM,,,22.416616,,90.125047,41.453754,0,2,2,4,0,0,138,small,The Mountains,1,32.833389,The_Greens,1363051
6e33538e,1/13/1602 4:45 PM ,9/7/1608 12:40 PM,0,23.385593,53.545943,8.848665,196.965946,39.387649,1,3,3,3,0,0,106,small,King's Landing,1,64.357941,The_Greens,1336593
6e3353a0,8/3/1601 8:35 PM ,12/25/1611 10:38 PM,0,,1.6153,,130.555441,42.822307,0,3,4,2,0,0,158,small,The Mountains,1,12.609967,The_Greens,1457278
6e3353ab,1/24/1602 11:22 PM ,1/8/1611 10:18 AM,0,110.715311,38.193618,30.043373,188.633938,25.384266,0,3,4,4,0,0,122,small,The Mountains,1,48.224684,The_Greens,1304248
6e3353b6,3/23/1605 6:50 PM ,7/24/1607 1:11 PM,0,,7.383007,56.207787,29.798956,67.107602,0,2,4,2,0,1,153,small,The Mountains,0,18.290346,The_Greens,1491937
6e3353c0,9/13/1606 9:14 AM ,10/5/1612 4:54 AM,0,146.423632,77.552969,41.47541,148.938582,10.691227,,4,4,2,0,0,82,small,Servant's Premises,,88.531064,The_Greens,1094063
6e3353c3,1/12/1606 6:25 PM ,5/23/1609 11:25 AM,0,48.782868,42.171631,28.465474,17.09022,46.320159,,4,2,2,0,0,118,small,,1,52.254564,The_Greens,1393389
6e3353ca,9/24/1603 5:39 PM ,5/20/1607 7:45 AM,0,28.300155,2.431492,19.637361,136.412338,57.445904,1,4,4,2,0,0,158,small,,,12.595333,The_Greens,1530959
6e3353d0,12/23/1603 3:42 AM ,11/1/1612 7:22 PM,0,10.769791,,59.31041,9.609539,62.080518,0,,2,2,0,0,74,small,,1,,The_Greens,1230757
6e3353dc,6/26/1603 1:15 AM ,3/16/1610 12:46 PM,0,12.487925,22.588886,58.555588,185.396826,27.207598,0,2,4,2,0,0,137,small,Servant's Premises,,33.311233,The_Greens,1312476
6e3353e3,10/12/1601 2:18 AM ,1/4/1611 4:44 PM,0,50.071093,,,119.144657,11.313749,0,3,4,2,0,,74,small,The Mountains,1,,The_Greens,1309854
6e3353f0,7/19/1601 11:52 PM ,7/6/1608 9:24 PM,,64.163379,64.026275,23.952967,94.208251,29.903832,0,4,2,3,0,0,96,small,Cursed Land,1,74.738464,The_Greens,1187739
6e3353f2,4/22/1602 9:48 PM ,3/21/1609 8:10 PM,0,125.76153,40.408245,23.404009,67.362703,48.375298,0,4,4,2,0,0,120,small,The Mountains,1,50.475088,The_Greens,1351811
6e3353fd,10/17/1606 2:50 AM ,3/19/1608 12:54 AM,0,25.182851,1.907016,42.803282,122.980341,78.030005,0,4,2,4,0,0,158,small,Cursed Land,1,11.990163,The_Greens,1474117
6e335405,9/4/1606 6:25 AM ,8/14/1608 2:53 PM,0,81.288728,10.296375,18.449969,277.544927,18.835599,0,3,3,2,0,0,150,huge,King's Landing,,20.54177,The_Greens,1493120
6e335414,7/23/1601 3:28 AM ,11/15/1609 5:47 AM,0,59.894973,63.134447,58.381425,215.720222,44.550848,1,4,2,3,0,1,97,huge,The Mountains,0,73.629891,The_Greens,1154362
6e335423,8/24/1603 1:14 AM ,3/15/1608 2:44 AM,0,23.593081,0.949245,47.120413,79.672626,28.722644,0,3,4,2,0,0,159,small,The Mountains,1,11.142342,The_Greens,1582378
6e33542b,4/1/1604 7:29 PM ,2/10/1612 1:53 PM,,,,,,,,,,,,,,,,,,The_Greens,1268755
6e335430,5/18/1600 1:17 PM ,5/28/1607 1:25 PM,,39.172162,4.594246,44.73368,124.313501,26.100596,0,4,3,3,0,0,155,small,Cursed Land,1,15.37619,The_Greens,1457468
6e33544b,6/5/1605 2:23 PM ,1/5/1610 11:46 AM,0,78.571074,38.640296,9.893185,41.84076,5.157948,0,3,4,4,0,0,121,small,The Mountains,1,49.287703,The_Greens,1466078
6e335451,4/24/1601 3:31 PM ,5/15/1608 5:52 PM,0,56.067844,63.77388,78.266022,87.544806,46.330555,0,4,4,3,0,0,96,small,,1,73.897388,The_Greens,1240680
6e335455,10/7/1600 5:29 AM ,4/28/1609 5:38 AM,,29.769802,75.499891,22.955884,196.884715,4.893708,,3,3,4,0,0,85,huge,The Mountains,1,86.46224,The_Greens,1229515
6e33545b,2/26/1601 7:24 PM ,10/1/1611 5:27 PM,0,102.16167,11.088962,3.611349,69.093043,69.710554,0,2,2,4,0,0,149,huge,,1,21.126817,The_Greens,1370953
6e33545d,5/18/1604 5:40 PM ,6/8/1612 2:41 PM,0,,8.338623,,25.963066,55.041564,0,3,,2,0,0,152,small,Servant's Premises,1,18.97598,The_Greens,1394457
6e335465,10/11/1603 10:40 PM ,12/2/1611 9:22 AM,,34.860774,10.727337,,8.635692,72.91329,,3,2,2,0,0,149,small,Cursed Land,,21.457953,The_Greens,1290500
6e335475,11/6/1603 2:59 AM ,6/9/1608 1:16 PM,0,67.402341,7.658708,31.81517,149.468875,4.328757,1,4,3,2,0,0,152,small,The Mountains,1,18.153739,The_Greens,1534879
6e33547b,6/21/1603 7:12 AM ,10/3/1608 9:12 PM,0,60.333177,80.44514,42.423086,24.245529,8.750156,0,2,3,3,0,1,80,huge,Cursed Land,,91.046949,The_Greens,1099556
6e335481,1/5/1606 3:47 AM ,4/8/1609 5:41 AM,0,38.773621,14.113674,31.871237,127.889987,62.482262,0,3,4,4,0,,146,small,The Mountains,1,24.779376,The_Greens,1505966
6e335491,2/3/1601 5:20 PM ,7/6/1610 10:37 PM,0,17.869897,8.810387,36.191134,14.254144,42.594851,0,,2,3,0,0,151,small,The Mountains,1,19.149588,The_Greens,1429431
6e335497,6/10/1600 8:46 AM ,3/11/1609 12:39 PM,0,,95.626492,46.710781,15.816675,57.17259,0,2,3,2,0,1,64,small,The Mountains,,106.010893,The_Greens,971951
6e33549f,5/21/1601 12:30 AM ,4/23/1612 2:44 AM,0,51.758479,16.199611,28.805497,32.830673,55.066227,0,4,2,3,0,0,144,small,King's Landing,,26.882467,The_Greens,1378790
6e3354a3,7/23/1603 4:21 PM ,6/5/1607 9:31 PM,0,19.961485,86.320524,32.943904,32.531659,54.036689,1,4,2,2,0,,74,small,The Mountains,1,96.88308,The_Greens,1201665
6e3354bb,10/24/1604 5:51 AM ,2/24/1611 8:45 PM,0,59.121253,2.450923,,233.100431,69.149113,0,3,3,,0,0,158,huge,Cursed Land,1,12.759669,The_Greens,1381850
6e3354c6,3/13/1603 8:36 PM ,7/22/1611 2:31 PM,0,64.722844,34.011297,53.075325,129.713944,21.686479,0,3,3,3,0,,126,huge,Cursed Land,1,44.878233,The_Greens,1299137
6e3354dc,9/27/1600 8:18 PM ,6/28/1607 8:34 AM,0,55.676612,14.793882,34.061538,73.357894,13.773724,0,2,4,3,0,0,145,small,The Mountains,1,25.678041,The_Greens,1482957
6e3354e2,12/6/1602 5:27 AM ,3/20/1609 5:31 AM,0,17.231556,8.56911,37.782685,167.882521,0.913319,0,4,2,3,0,0,151,huge,The Mountains,,19.546774,The_Greens,1478755
6e3354e6,4/23/1600 6:34 PM ,8/1/1612 1:27 AM,0,90.294372,68.843687,56.53979,157.600823,28.966381,,3,4,4,0,0,91,small,The Mountains,1,79.374568,The_Greens,1125576
6e3354e9,7/28/1605 1:51 PM ,5/16/1608 5:15 PM,0,43.57712,8.848332,126.964113,200.082815,29.258072,0,3,3,4,0,0,151,small,Servant's Premises,1,19.229237,The_Greens,1386680
6e3354f6,12/11/1600 9:49 PM ,3/23/1612 12:47 AM,0,1.38478,53.428369,48.320365,48.814456,51.613673,,4,,2,0,0,107,small,The Mountains,,63.880331,The_Greens,1183447
6e3354f9,11/23/1605 9:50 AM ,6/14/1611 4:58 AM,0,32.041261,15.986933,44.52182,111.245459,32.775829,0,4,2,2,0,0,144,small,Servant's Premises,1,26.029272,The_Greens,1425799
6e335505,5/28/1600 6:53 PM ,11/18/1610 6:31 AM,0,23.011699,92.335399,61.76165,8.239163,55.554079,0,2,4,2,0,0,68,small,The Mountains,1,103.181856,The_Greens,1078992
6e335509,3/10/1605 1:22 AM ,4/23/1609 11:11 AM,,25.724576,40.966712,43.057545,95.199379,28.368812,1,2,4,3,0,0,119,huge,,1,51.50759,The_Greens,1424817
6e33550f,10/1/1604 3:30 AM ,8/25/1610 5:21 AM,0,33.857151,0.782093,,115.538653,49.206564,0,3,2,2,0,0,159,small,Servant's Premises,,10.812389,The_Greens,1378299
6e335516,8/22/1603 12:12 PM ,5/5/1607 4:24 AM,,,,,,,,,,,,,,,,,,The_Greens,1498827
6e33551d,8/28/1605 2:21 AM ,12/20/1612 2:58 AM,0,86.734062,48.285598,18.190753,22.698313,9.873414,0,4,3,3,0,0,112,small,King's Landing,1,58.922545,The_Greens,1413223
6e33553a,11/3/1606 3:46 AM ,12/10/1612 11:24 AM,0,26.041271,56.999299,4.590915,131.26036,3.943406,0,4,2,4,0,0,103,huge,The Mountains,1,67.84846,The_Greens,1376461
6e335545,1/10/1606 3:25 PM ,9/7/1607 10:17 AM,0,49.280692,21.741974,43.392923,125.030381,43.381449,0,4,2,2,0,0,138,small,The Mountains,,31.8721,The_Greens,1393006
6e33554a,4/18/1603 3:22 PM ,2/9/1609 5:12 AM,0,74.98265,51.40179,35.415767,26.100463,14.860103,1,4,4,2,0,0,109,small,The Mountains,1,62.232023,The_Greens,1387335
6e33554f,9/21/1603 1:28 AM ,10/4/1611 3:17 AM,0,25.149737,82.567295,98.524339,45.829272,27.806023,0,4,4,4,0,,77,small,The Mountains,1,93.310869,The_Greens,1184537
6e33555e,8/2/1601 7:51 AM ,12/10/1610 7:44 PM,0,6.184082,31.109322,91.080811,129.170463,31.994575,0,2,4,4,0,0,129,small,Cursed Land,1,41.46391,The_Greens,1269571
6e33556a,1/12/1601 2:57 AM ,8/28/1611 5:33 AM,0,29.261882,81.410929,28.365492,49.351708,39.140727,0,3,,3,0,,79,small,The Mountains,1,92.066398,The_Greens,1124605
6e335576,12/4/1606 7:43 AM ,8/3/1611 3:51 PM,0,15.99341,,66.773625,25.767589,34.260719,0,,2,4,0,0,74,small,Cursed Land,1,,The_Greens,1246721
6e33557c,12/3/1603 7:26 PM ,6/22/1608 12:38 AM,0,4.770895,39.349346,85.150603,89.034671,0.208351,1,3,2,3,0,0,121,huge,Servant's Premises,,49.675181,The_Greens,1307219
6e335580,11/19/1604 1:12 PM ,12/10/1609 1:46 PM,0,118.84474,61.88143,31.109837,,6.621238,0,4,4,3,0,0,98,small,The Mountains,1,72.491356,The_Greens,1313893
6e335587,7/5/1602 4:38 AM ,12/1/1612 11:47 AM,0,,58.300663,36.295997,87.827147,4.749995,1,3,4,4,0,0,102,small,The Mountains,1,68.837835,The_Greens,1291423
6e33558e,6/19/1601 2:52 AM ,3/7/1609 9:39 PM,0,64.883836,66.621322,9.403875,240.104739,13.33422,1,2,4,2,0,0,93,small,The Mountains,1,77.263973,The_Greens,1210619
6e335595,12/20/1603 1:19 PM ,6/4/1610 1:20 PM,,,,,,,,,,,,,,,,,,The_Greens,1173547
6e335597,3/2/1604 10:12 PM ,2/6/1609 12:29 PM,0,21.097483,136.239456,19.513049,115.262499,15.106142,0,3,3,3,0,1,24,huge,Servant's Premises,0,146.863903,The_Greens,991745
6e335599,2/25/1605 9:36 PM ,5/10/1611 7:17 AM,0,10.879577,44.34005,34.274913,219.553694,2.188373,0,4,4,4,0,1,116,small,King's Landing,0,55.186141,The_Greens,1434177
6e3355a7,9/25/1605 10:32 AM ,12/10/1610 3:17 PM,0,16.56092,11.707488,41.693152,277.271876,59.829096,,3,4,2,0,0,148,small,Servant's Premises,1,22.092557,The_Greens,1413139
6e3355b3,6/8/1603 9:41 PM ,7/27/1608 6:29 PM,0,20.038744,56.658593,0.147775,119.952895,35.455358,0,3,4,2,0,0,103,huge,King's Landing,,67.133129,The_Greens,1380400
6e3355bd,6/14/1603 6:16 PM ,8/8/1610 3:48 PM,0,31.460432,16.197723,20.540217,77.530431,59.19157,1,,4,2,0,0,144,small,The Mountains,1,26.48156,The_Greens,1452304
6e3355ca,9/3/1604 5:40 AM ,6/6/1608 10:22 AM,,,,,,,,,,,,,,,,,,The_Greens,1405377
6e3355cf,9/7/1600 10:59 PM ,6/6/1609 10:56 PM,0,131.209365,78.459262,72.514859,107.67066,21.490452,0,4,,2,0,0,82,small,The Mountains,1,89.439012,The_Greens,1067465
6e3355e9,7/21/1606 5:28 AM ,1/2/1609 12:30 AM,0,72.928093,3.566373,39.272585,19.85782,7.474211,,,2,3,0,0,156,small,King's Landing,1,13.673484,The_Greens,1574220
6e3355ed,11/7/1600 5:44 PM ,8/17/1612 4:49 PM,0,55.497436,27.547231,25.880638,15.56556,10.020967,0,3,3,,0,0,132,small,Cursed Land,,37.674601,The_Greens,1273631
6e33560f,1/13/1602 3:20 AM ,1/4/1610 10:42 PM,0,9.431182,54.17162,88.203097,151.107664,1.916445,,3,2,3,0,0,106,small,Cursed Land,1,64.571399,The_Greens,1173680
6e33561b,8/11/1603 2:51 AM ,1/14/1609 6:36 AM,0,64.197153,11.941748,85.56186,210.071505,8.454528,1,4,4,3,0,0,148,small,King's Landing,1,22.291093,The_Greens,1507073
6e335620,1/6/1601 10:42 AM ,2/5/1611 10:37 PM,0,21.598747,17.727991,67.394749,136.180174,61.026855,0,2,3,4,0,0,142,small,Cursed Land,1,28.436192,The_Greens,1268112
6e33562a,9/6/1605 1:59 PM ,12/18/1610 10:19 PM,0,95.118073,5.471204,1.859395,59.26102,52.675728,0,4,,2,0,1,155,small,King's Landing,0,15.895228,The_Greens,1522300
6e33562c,12/24/1600 2:30 AM ,10/5/1610 11:31 PM,0,53.100761,15.225149,37.451783,199.360841,45.03654,,,,2,0,1,145,small,The Mountains,,25.598673,The_Greens,1226521
6e335633,12/24/1603 12:57 PM ,7/1/1609 1:41 PM,0,23.999037,41.010266,3.904214,33.902798,2.076144,0,,4,,0,0,119,small,The Mountains,1,51.616265,The_Greens,1460163
6e335643,11/6/1604 8:43 AM ,2/5/1608 11:12 PM,0,3.100158,12.672989,108.420253,103.274133,5.351568,0,4,4,,0,0,147,small,Cursed Land,1,23.407324,The_Greens,1484854
6e335652,7/12/1601 11:38 AM ,1/23/1607 7:19 PM,0,45.866119,35.746043,,285.488606,51.790561,0,3,3,3,0,0,124,huge,Cursed Land,1,46.446834,The_Greens,1261845
6e33565d,7/7/1604 1:12 AM ,11/14/1608 2:45 PM,0,19.446301,43.484146,30.546787,81.802437,29.939697,,4,2,4,0,1,117,small,The Mountains,0,54.316187,The_Greens,1375462
6e335668,8/18/1601 9:10 AM ,10/4/1612 8:47 AM,0,65.84285,29.188671,72.186911,80.171659,39.844914,0,3,2,2,0,0,131,huge,The Mountains,1,40.156647,The_Greens,1285607
6e33566e,6/17/1605 11:52 PM ,12/4/1607 6:39 PM,0,,34.234622,2.918198,71.02564,28.034184,1,3,2,2,0,0,126,small,Servant's Premises,,44.758773,The_Greens,1353251
6e335674,5/12/1603 8:39 PM ,12/5/1608 10:25 PM,0,46.728341,4.819157,61.231721,68.722833,18.269467,0,3,4,4,0,0,155,small,Cursed Land,,15.559048,The_Greens,1430017
6e335677,8/15/1601 3:20 AM ,3/5/1610 2:55 AM,0,55.083294,32.059155,40.013377,151.474449,61.968723,0,3,,2,0,1,128,small,King's Landing,0,42.075639,The_Greens,1291909
6e33567d,4/22/1603 11:52 AM ,10/28/1612 6:27 PM,0,58.388845,60.713909,53.071923,198.4083,43.089692,0,3,2,3,0,0,99,small,The Mountains,1,71.486253,The_Greens,1126979
6e335691,12/25/1604 11:40 AM ,1/3/1610 6:10 AM,0,21.328706,81.237144,38.633648,93.474923,80.071536,0,4,4,2,0,0,79,small,Servant's Premises,,92.048442,The_Greens,1128267
6e335698,11/6/1603 12:17 AM ,10/5/1608 8:38 PM,,19.819334,34.85982,25.010734,49.68146,14.781157,,3,2,2,0,0,125,small,The Mountains,1,45.439692,The_Greens,1422240
6e3356a4,4/6/1603 4:13 AM ,11/21/1612 2:36 AM,0,34.493816,76.477122,56.908223,172.126048,28.393339,0,2,2,4,0,0,84,small,The Mountains,,86.541799,The_Greens,1016532
6e3356b3,11/25/1600 11:36 PM ,11/13/1612 3:26 AM,,0.848428,43.68303,37.155451,35.191255,83.301995,1,3,3,4,0,0,116,small,Cursed Land,1,54.670399,The_Greens,1214667
6e3356ba,2/25/1602 4:30 AM ,12/24/1610 9:23 PM,0,2.271604,73.641136,35.648781,12.14932,67.608758,1,3,4,3,0,1,86,small,Cursed Land,0,83.731668,The_Greens,1157809
6e3356c1,5/15/1600 12:48 AM ,4/11/1610 11:34 PM,0,43.178609,65.458013,5.411568,99.080753,16.260339,0,3,4,3,0,0,95,small,,1,76.111241,The_Greens,1281272
6e3356ca,11/28/1604 8:32 PM ,6/9/1609 6:39 PM,0,73.98179,21.659908,73.746479,2.475714,12.597874,0,,2,2,0,1,138,small,The Mountains,0,32.298462,The_Greens,1370594
6e3356cc,5/1/1603 2:32 AM ,11/24/1610 7:59 PM,0,63.097784,33.327443,57.666761,65.038936,81.823704,0,,4,2,0,0,127,small,The Mountains,1,43.382202,The_Greens,1298357
6e3356d0,3/10/1605 9:55 AM ,9/16/1610 11:20 AM,0,25.42856,14.740717,,37.114432,7.426627,,4,,3,0,0,145,small,The Mountains,1,25.239714,The_Greens,1513001
6e3356e1,10/13/1602 9:30 PM ,12/28/1611 4:22 AM,0,92.785086,69.314416,,80.759958,4.776681,0,2,3,3,0,,91,small,Cursed Land,1,79.497217,The_Greens,1104277
6e3356f8,2/9/1602 8:39 PM ,4/1/1609 3:58 AM,,,,,,,,,,,,,,,,,,The_Greens,1437453
6e335700,7/7/1603 11:49 AM ,12/15/1609 8:12 AM,0,76.221803,34.141731,22.715556,39.009383,22.06675,1,3,4,4,0,0,126,small,The Mountains,,44.704018,The_Greens,1376631
6e335703,6/28/1603 5:32 AM ,2/22/1607 8:42 AM,0,74.485097,112.551491,13.270919,120.258851,10.203054,0,3,2,2,0,0,47,small,Servant's Premises,1,123.498365,The_Greens,1036314
6e335709,3/8/1601 6:45 AM ,8/12/1612 5:26 PM,0,3.147161,44.33713,105.028282,82.232555,59.104763,0,,3,2,0,0,116,small,The Mountains,,54.456959,The_Greens,1123804
6e335715,2/15/1606 7:48 AM ,2/8/1611 3:21 AM,0,50.206971,117.705404,28.599789,99.42321,38.120223,0,3,2,2,0,0,42,huge,Cursed Land,1,127.838693,The_Greens,980918
6e335721,2/9/1604 10:37 PM ,9/19/1611 1:58 PM,,76.868332,64.247802,111.269565,93.654871,23.494477,0,3,2,2,0,0,96,small,Servant's Premises,1,75.137568,The_Greens,1088746
6e335737,12/1/1601 9:53 PM ,9/22/1610 12:18 AM,0,54.655318,39.579594,123.734723,191.214512,4.551767,0,2,2,2,0,0,120,small,Servant's Premises,1,50.478529,The_Greens,1140770
6e33574a,11/3/1605 5:27 PM ,11/6/1608 4:25 PM,,81.707364,20.546449,43.911702,23.35218,24.643205,0,3,,2,0,0,139,small,Cursed Land,1,31.356033,The_Greens,1388647
6e335750,10/1/1602 12:35 PM ,12/12/1609 8:44 PM,,22.084524,20.428089,9.907108,23.239437,27.608478,0,2,4,3,0,0,140,small,The Mountains,1,30.548157,The_Greens,1504980
6e335756,6/28/1606 6:53 AM ,10/17/1611 7:45 PM,0,4.063853,44.374835,139.27273,269.253107,68.126507,,4,2,4,0,0,116,small,King's Landing,1,55.27008,The_Greens,1222377
6e33575f,12/1/1606 5:32 PM ,11/19/1609 7:59 PM,0,27.147211,36.85017,30.089117,105.828013,55.600441,0,4,4,3,0,,123,small,King's Landing,1,46.958263,The_Greens,1500202
6e335762,1/12/1600 11:18 AM ,12/21/1607 12:44 PM,0,24.661799,114.053833,,13.676841,93.730991,0,3,3,4,0,0,46,small,The Mountains,,124.405095,The_Greens,934606
6e33576e,7/14/1605 1:19 AM ,12/18/1611 4:50 AM,0,70.026493,51.327845,12.633916,69.83644,32.022733,0,3,2,,0,,109,small,The Mountains,,61.584743,The_Greens,1230625
6e33578f,1/10/1602 2:40 AM ,2/16/1609 6:15 PM,0,80.794475,40.376683,4.975281,219.361362,33.352116,1,3,2,2,0,0,120,small,King's Landing,1,50.814673,The_Greens,1318887
6e335791,1/11/1602 6:15 AM ,3/18/1608 4:54 AM,,40.71876,,91.124372,83.114645,12.429507,0,3,2,3,0,0,74,small,The Mountains,1,,The_Greens,1266570
6e335795,4/17/1601 8:42 AM ,8/20/1607 2:23 PM,0,98.870754,4.053157,,69.690669,31.367379,0,4,2,3,0,0,156,huge,The Mountains,,14.896398,The_Greens,1435284
6e3357a0,9/23/1603 5:32 PM ,3/9/1607 6:14 AM,0,86.570044,73.43318,89.013425,65.315486,38.382888,0,3,3,4,0,0,87,small,Cursed Land,1,83.660214,The_Greens,1123192
6e3357a5,6/13/1604 12:19 AM ,6/23/1608 12:59 AM,0,15.262961,36.07622,94.921962,40.48721,51.22979,0,2,4,,0,0,124,huge,The Mountains,1,46.937493,The_Greens,1393028
6e3357ab,6/26/1603 2:36 PM ,6/6/1612 8:46 AM,,50.836018,6.415688,16.090931,213.857442,39.185119,0,4,2,4,0,0,154,small,Cursed Land,1,16.848346,The_Greens,1379623
6e3357b6,2/13/1601 2:22 PM ,6/1/1607 6:19 PM,0,5.038475,42.189127,50.086183,231.267563,18.082077,0,3,2,2,0,0,118,small,Servant's Premises,1,52.610951,The_Greens,1267589
6e3357cf,10/22/1606 11:19 PM ,1/23/1607 9:25 AM,,,,,,,,,,,,,,,,,,The_Greens,1357596
6e3357d4,9/24/1602 9:11 AM ,4/20/1609 3:14 AM,0,11.169237,11.218136,58.719627,,6.432349,0,2,4,2,0,0,149,small,The Mountains,1,21.309093,The_Greens,1501145
6e3357da,10/25/1604 5:26 AM ,11/11/1608 2:15 AM,0,,104.888007,128.513603,176.939413,20.169795,1,3,4,4,0,0,55,huge,Cursed Land,,115.210483,The_Greens,950711
6e3357dd,6/17/1600 3:41 PM ,10/27/1611 8:25 PM,0,6.505781,43.788559,11.204963,,29.605198,1,3,3,2,0,1,116,small,Cursed Land,1,53.790721,The_Greens,1248979
