,House_ID,Built_Date,Priced_Date,Garden,Dock_Distance,Capital_Distance,Royal_Distance,Guarding_Distance,River_distance,Renovation,Dining_Rooms,Bedroom,Bathroom,King_visit,Curse,Blessing,Farm_land,Location,Tall,Knight_Distance,Builder,Golden_Grains
7762,6e33631e,51416022143,101516000000,0.0,37.3833225,23.623009,35.7998043333,45.1831765,32.272044,0.0,3.0,3.0,3.0,0.0,0.5,136.0,,,0.25,34.2045235,The_Greens,1317672
7763,6e336324,71916040446,42216120517,0.0,56.83277,43.506031,20.582112,56.260308,51.653235,0.0,2.0,4.0,3.0,0.0,0.0,116.0,small,King's Landing,0.5,53.865113,The_Greens,1312200
7764,6e33632d,112116000000,81216101336,0.0,74.534582,36.159717,50.392543,136.66759,18.545465,0.0,2.0,2.0,3.0,0.0,0.0,124.0,small,King's Landing,0.75,46.210821,The_Greens,1262499
7765,6e33633e,100716000000,92716102341,0.0,103.7494,19.778012,11.476413,69.584967,21.931789,0.0,3.0,2.0,3.0,0.0,0.0,140.0,small,The Mountains,1.0,30.508917,The_Greens,1370306
7766,6e33634c,10116040449,82416110757,0.0,19.437675,15.56056,7.711184,74.372126,14.412076,0.0,4.0,3.0,3.0,0.0,0.0,144.0,huge,The Mountains,1.0,25.869218,The_Greens,1509139
7767,6e336352,50216062318,72216090427,0.0,70.900087,37.0328335,81.728627,282.388221,65.882896,0.0,4.0,2.0,3.0,0.0,0.0,74.0,small,King's Landing,1.0,47.5794135,The_Greens,1240090
7768,6e336360,120316000000,101616000000,0.0,49.096502,58.505107,96.88394,175.831595,57.146485,1.0,4.0,2.0,3.0,0.0,0.0,101.0,huge,Servant's Premises,1.0,69.289609,The_Greens,1189468
7769,6e336377,112816000000,30916110137,0.0,111.151047,32.774553,59.0590075,118.110676,15.66427,0.0,4.0,3.0,2.0,0.0,0.0,127.0,small,King's Landing,1.0,42.909562,The_Greens,1403131
7770,6e33637e,41316030842,71016110550,0.0,9.464472,0.593185,21.234075,5.551604,53.82972,0.0,2.0,3.0,2.0,0.0,0.0,159.0,huge,The Mountains,1.0,11.306766,The_Greens,1546461
7771,6e336390,10216062051,31916111312,0.0,24.7101543333,9.41193,16.506554,68.927405,66.869083,0.0,2.0,3.0,4.0,0.0,0.0,151.0,small,The Mountains,1.0,19.982227,The_Greens,1472665
7772,6e33639f,121316000000,21116120258,0.0,39.9558366667,12.489448,83.717846,52.192262,16.958374,0.0,2.0,2.0,2.0,0.0,1.0,148.0,small,Cursed Land,0.0,22.953848,The_Greens,1284781
7773,6e3363a5,111216000000,82516072147,0.0,55.201519,30.981511,45.4179135,175.28293,21.271199,0.0,2.0,3.0,3.0,0.0,0.0,129.0,small,,1.0,41.418204,The_Greens,1354103
7774,6e3363a7,100216000000,32316121552,0.0,10.826606,37.0404125,7.117981,17.070657,14.172433,0.0,2.0,2.0,3.0,0.0,0.0,74.0,small,The Mountains,1.0,47.262532,The_Greens,1299600
7775,6e3363c4,70216022237,51616111219,0.0,118.842538,43.099314,34.533592,136.011547,34.785789,0.0,3.0,2.0,4.0,0.0,0.0,117.0,huge,The Mountains,1.0,53.10686,The_Greens,1252600
7776,6e3363d4,31216021934,51616110620,0.0,95.6452305,36.831496,67.68735,85.375993,44.04414,0.0,3.0,4.0,3.0,0.0,0.0,123.0,small,The Mountains,1.0,47.376199,The_Greens,1317080
7777,6e3363da,20216060433,82416110154,0.0,72.447923,19.4705485,100.841108,262.183996,22.171002,1.0,3.0,4.0,3.0,0.0,0.0,74.0,small,The Mountains,1.0,30.20029,The_Greens,1234100
7778,6e3363de,22316040340,20116091051,0.0,37.973568,2.109601,44.400165,31.375393,38.609937,0.0,2.0,4.0,3.0,0.0,1.0,158.0,small,King's Landing,0.0,13.024381,The_Greens,1566933
7779,6e3363e4,120116000000,50616100452,0.0,3.499213,13.524248,21.07791,106.635985,36.443881,0.0,4.0,4.0,4.0,0.0,0.0,146.0,small,King's Landing,1.0,24.035743,The_Greens,1577240
7780,6e3363e8,22016000722,72716100240,0.0,43.126369,14.07097,52.770378,38.467496,12.570984,0.0,3.0,3.0,4.0,0.0,0.0,146.0,small,The Mountains,1.0,24.581188,The_Greens,1442344
7781,6e3363ef,41216031537,12716100935,0.0,39.233737,27.8705203333,42.2634286667,43.3972326667,13.3060583333,0.0,3.33333333333,3.33333333333,4.0,0.0,0.0,132.333333333,,,1.0,38.3119656667,The_Greens,1353752
7782,6e3363f3,80316021120,90816122053,0.0,35.341105,41.6700706667,31.7564793333,48.3269693333,14.0411326667,0.0,3.66666666667,3.66666666667,4.0,0.0,0.0,118.666666667,,,1.0,52.0427433333,The_Greens,894729
7783,6e3363f6,112616000000,31116122046,0.0,31.448473,55.469621,21.24953,53.256706,14.776207,0.0,4.0,4.0,4.0,0.0,0.0,105.0,small,Cursed Land,1.0,65.773521,The_Greens,1300898
7784,6e3363fa,30916000848,102316000000,0.0,14.722039,13.582616,40.156973,14.300543,18.430107,0.0,2.0,4.0,4.0,0.0,0.0,146.0,small,The Mountains,1.0,24.066714,The_Greens,1407416
7785,6e33640e,31016001540,111316000000,0.0,11.202303,23.600408,31.1202616667,95.565778,5.814409,0.0,3.0,4.0,3.0,0.0,0.0,136.0,small,,1.0,33.89275,The_Greens,1437503
7786,6e336417,41116031044,52716090645,0.0,112.88712,2.067898,22.0835503333,116.439192,34.241713,0.0,4.0,4.0,2.0,0.0,0.0,158.0,small,The Mountains,1.0,12.516537,The_Greens,1445055
7787,6e33641a,102316000000,110116000000,0.0,105.102568,37.919395,13.046839,60.877766,15.156742,0.0,4.0,2.0,2.0,0.0,0.0,122.0,small,Cursed Land,1.0,48.885765,The_Greens,1277566
7788,6e33641d,102816000000,30116102449,0.0,49.673261,49.862444,65.573502,54.807677,24.517982,0.0,3.0,2.0,4.0,0.0,0.0,110.0,small,The Mountains,1.0,59.901157,The_Greens,1277484
7789,6e336424,31016002044,112716000000,0.0,8.416958,71.5687335,74.01084,78.383323,68.299042,1.0,2.0,2.5,2.0,0.0,0.0,74.0,small,The Mountains,1.0,81.6734605,The_Greens,1165271
7790,6e33642b,122316000000,71316100756,0.0,71.897187,93.275023,37.637313,81.488578,13.296449,0.0,3.0,3.0,2.0,0.0,0.0,67.0,huge,Cursed Land,1.0,103.445764,The_Greens,1043915
7791,6e33643e,51116062116,120416000000,0.0,34.759842,72.747495,46.573566,43.845794,15.295763,0.0,2.0,3.0,4.0,0.0,0.0,87.0,small,,1.0,83.368919,The_Greens,1256343
7792,6e33644c,120116000000,70716101410,0.0,17.089707,64.736013,57.790895,47.294657,20.889201,0.0,4.0,3.0,3.0,0.0,0.0,95.0,small,The Mountains,1.0,74.859699,The_Greens,1335126
7793,6e336454,62716061032,102316000000,0.0,17.0364875,83.1776523333,53.7944712,90.2481745,12.904995,0.0,4.0,3.0,3.0,0.0,0.0,84.5,,,1.0,93.4031456667,The_Greens,1423387
7794,6e336468,122316000000,62016092038,0.0,16.983268,101.619291667,49.7980474,133.201692,4.920789,0.0,4.0,3.0,3.0,0.0,0.0,74.0,huge,King's Landing,1.0,111.946592333,The_Greens,1447396
7795,6e336471,112216000000,82216071947,0.0,33.408134,120.060931,45.8016236,103.225644,12.389713,0.0,3.0,2.0,3.0,0.0,0.0,40.0,small,Cursed Land,1.0,130.490039,The_Greens,938767
7796,6e336479,21616010333,81916111152,0.0,59.204848,83.913412,41.8051998,102.4024835,19.696155,0.0,3.0,3.0,3.5,0.0,0.5,57.0,,,0.5,94.2498443333,The_Greens,1223017
7797,6e33647f,120716000000,102216000000,0.0,85.001562,47.765893,37.808776,101.579323,27.002597,0.0,3.0,4.0,4.0,0.0,1.0,74.0,small,The Mountains,0.0,58.0096496667,The_Greens,1293230
7798,6e336483,50716061923,81616112158,0.0,110.798276,11.618374,100.368632,8.217278,2.754504,0.0,2.0,3.0,3.0,0.0,0.0,148.0,small,,1.0,21.769455,The_Greens,1415049
7799,6e336486,41616000812,111516000000,0.0,64.311757,28.019159,18.259085,7.034078,42.913679,1.0,3.0,2.0,3.5,0.0,0.0,132.0,small,Servant's Premises,1.0,38.318227,The_Greens,1244466
7800,6e33648c,52716020545,70316102157,0.0,118.702174,26.986574,26.861596,259.753601,88.077635,1.0,3.5,3.0,4.0,0.0,0.0,133.0,huge,King's Landing,1.0,37.038775,The_Greens,1290429
7801,6e336491,91016000519,21616070810,0.0,69.1139765,2.053058,81.309489,18.756563,11.286289,0.0,4.0,2.0,2.0,0.0,0.0,158.0,small,The Mountains,1.0,12.741511,The_Greens,1507256
7802,6e336497,21016001337,91216081114,0.0,19.525779,30.583566,67.784623,53.42981,20.683581,0.0,3.0,2.0,3.0,0.0,0.0,129.0,huge,,1.0,41.120452,The_Greens,1378181
7803,6e3364a7,81816052333,51216121513,0.0,85.930244,109.775424,32.027386,28.174147,55.839203,0.0,3.0,4.0,4.0,0.0,1.0,50.0,small,,1.0,119.835293,The_Greens,986481
7804,6e3364ac,100216000000,52516070251,0.0,87.6849285,1.64975,120.070635,20.929543,10.020514,0.0,2.0,2.0,2.0,0.0,0.0,158.0,small,The Mountains,1.0,12.639141,The_Greens,1442030
7805,6e3364af,22416041019,121316000000,0.0,89.439613,21.990001,145.965217,131.534148,39.85529,0.0,2.0,2.0,4.0,0.0,0.0,138.0,small,The Mountains,1.0,32.972274,The_Greens,1132058
7806,6e3364b8,60916052358,92716082216,0.0,54.958941,49.961305,41.221469,62.730375,27.978064,0.0,4.0,4.0,2.0,0.0,0.0,110.0,huge,The Mountains,1.0,60.675236,The_Greens,1436346
7807,6e3364c8,41716040510,50116082246,0.0,15.052656,65.525719,73.968808,63.270288,55.283442,0.0,2.0,3.0,4.0,0.0,1.0,94.0,small,The Mountains,0.0,75.887372,The_Greens,1205070
7808,6e3364ca,62716011342,92016082012,0.0,11.457672,86.501371,53.4570405,83.598792,24.263801,0.0,3.0,3.0,4.0,0.0,0.0,73.0,small,The Mountains,1.0,96.929325,The_Greens,1173165
7809,6e3364d1,30716001544,120916000000,0.0,86.038157,42.954265,32.945273,163.536554,48.19059,0.0,3.0,3.0,2.0,0.0,0.0,117.0,small,,1.0,53.695979,The_Greens,1233969
7810,6e3364dc,52016030931,22216071712,0.0,24.426235,31.628077,22.05907,166.593032,0.663755,0.0,3.0,3.0,2.0,0.0,0.0,74.0,small,The Mountains,1.0,42.2084185,The_Greens,1356838
7811,6e3364e2,102016000000,51016081057,0.0,117.986847,20.301889,23.542031,23.406804,29.00313,1.0,2.0,3.0,3.0,0.0,0.0,140.0,huge,Servant's Premises,1.0,30.720858,The_Greens,1430974
7812,6e3364eb,40216010152,90916110431,0.0,7.252774,6.035947,47.9524,102.719496,78.54266,0.0,4.0,3.0,4.0,0.0,1.0,154.0,small,Servant's Premises,0.0,17.025463,The_Greens,1394665
7813,6e3364ed,91916021051,121716000000,0.0,59.883604,73.319398,81.602144,182.032188,39.233429,1.0,3.0,3.0,3.0,0.0,0.0,87.0,huge,Cursed Land,1.0,83.403816,The_Greens,1100210
7814,6e3364ef,100416000000,12516121034,0.0,75.419778,27.55706,11.911406,46.36098,17.883101,0.0,4.0,2.0,3.0,0.0,0.0,132.0,huge,Servant's Premises,1.0,38.260147,The_Greens,1387828
7815,6e3364f5,90916011452,41816111219,0.0,90.955952,45.096593,124.862542,145.844554,11.98056,0.0,3.0,2.0,4.0,0.0,0.0,115.0,small,King's Landing,1.0,55.604723,The_Greens,1164766
7816,6e336506,102616000000,62816111831,0.0,106.492126,19.81118,11.590589,126.861485,3.195041,0.0,2.0,3.0,3.0,0.0,0.0,140.0,small,,1.0,30.462294,The_Greens,1389285
7817,6e33650e,111516000000,31816101324,0.0,38.147048,17.508785,4.176352,91.078285,9.403506,0.0,3.0,3.0,4.0,0.0,0.0,142.0,small,The Mountains,1.0,27.968366,The_Greens,1481478
7818,6e336526,20716061642,32816112354,0.0,45.4014815,60.381743,71.7542155,60.9760315,18.595857,0.5,2.66666666667,2.5,3.5,0.0,0.0,99.5,,,1.0,70.898097,The_Greens,1373459
7819,6e33652b,21916061017,11716120257,0.0,52.655915,103.254701,139.332079,30.873778,27.788208,1.0,2.33333333333,2.0,3.0,0.0,0.0,57.0,huge,Cursed Land,1.0,113.827828,The_Greens,930852
7820,6e336541,122616000000,81816101555,0.0,72.56565,37.004085,85.064803,49.538278,23.111967,0.0,2.0,3.0,4.0,0.0,0.0,123.0,small,The Mountains,1.0,47.292036,The_Greens,1339136
7821,6e336546,122116000000,122616000000,0.0,58.16124,23.78658,22.696716,13.913378,40.096522,0.0,4.0,3.0,4.0,0.0,1.0,136.0,small,The Mountains,0.0,33.875066,The_Greens,1482566
7822,6e33654c,120916000000,122216000000,0.0,43.75683,37.082165,23.202789,110.831223,12.128231,0.0,3.0,2.0,3.5,0.0,1.0,123.0,small,King's Landing,0.0,47.889986,The_Greens,1401606
7823,6e336551,51616032016,110716000000,0.0,3.352866,0.059763,9.942702,181.963327,30.187437,1.0,2.0,2.0,3.0,0.0,0.0,160.0,small,Cursed Land,1.0,10.111958,The_Greens,1453152
7824,6e336557,100716000000,72416081938,0.0,7.106209,114.149891,38.260191,161.184029,37.680345,1.0,3.0,4.0,4.0,0.0,1.0,46.0,small,Servant's Premises,0.0,124.20964,The_Greens,981568
7825,6e33655c,11716060556,61916071647,0.0,61.420832,89.587347,20.326001,69.198874,37.996607,0.0,4.0,3.0,2.0,0.0,0.0,74.0,small,The Mountains,1.0,99.779852,The_Greens,1413236
7826,6e33655e,50816031729,82216120943,0.0,74.447084,65.024803,52.129945,174.366635,30.199162,0.0,4.0,2.0,4.0,0.0,1.0,74.0,huge,King's Landing,0.0,75.350064,The_Greens,1277076
7827,6e33656c,31916041441,60716110958,0.0,40.498124,40.462259,61.698314,168.6080095,27.738323,0.0,3.5,2.0,4.0,0.0,0.5,109.0,,,0.5,50.920276,The_Greens,1312103
7828,6e336592,20816020740,20116121225,0.0,6.549164,15.899715,71.266683,162.849384,25.277484,0.0,3.0,2.0,4.0,0.0,0.0,144.0,small,Servant's Premises,1.0,26.490488,The_Greens,1333588
7829,6e336596,81216012228,81516082410,0.0,8.08106,27.472389,43.525967,171.307633,14.919848,0.0,4.0,3.0,3.0,0.0,0.0,133.0,small,,1.0,37.781186,The_Greens,1436414
7830,6e33659c,72516050753,82116120837,0.0,155.133463,40.160101,46.5822,23.377263,51.64148,0.0,4.0,4.0,4.0,0.0,0.0,120.0,huge,The Mountains,1.0,50.655963,The_Greens,1356570
7831,6e3365a0,11616002418,11416120550,0.0,78.9211505,8.571773,36.736865,78.595763,5.050708,0.0,4.0,3.0,2.0,0.0,0.0,151.0,small,The Mountains,1.0,19.326819,The_Greens,1469961
7832,6e3365a8,51716020517,80716122050,0.0,2.708838,105.040356,23.054854,80.305489,26.046687,0.0,4.0,4.0,4.0,0.0,0.0,55.0,small,,1.0,115.415768,The_Greens,1143958
7833,6e3365b2,61816040924,71816090824,0.0,15.0445895,70.032931,21.663102,62.544205,53.64199,0.0,4.0,4.0,4.0,0.0,0.0,90.0,huge,The Mountains,1.0,80.522348,The_Greens,1277061
7834,6e3365b6,82816001324,90516070554,0.0,27.380341,41.3744505,26.4608556667,182.005917,31.828681,0.0,2.0,4.0,4.0,0.0,1.0,74.0,small,The Mountains,0.0,51.619696,The_Greens,1274173
7835,6e3365c4,30416011820,91216110744,0.0,33.798217,12.71597,31.2586093333,102.538794,24.229375,0.0,2.0,4.0,2.0,0.0,0.0,147.0,small,Cursed Land,1.0,22.717044,The_Greens,1365271
7836,6e3365ca,101016000000,80216101336,0.0,24.105283,20.973923,36.056363,62.53441,18.561324,0.0,2.0,3.0,4.0,0.0,0.0,139.0,huge,,1.0,31.057014,The_Greens,1479130
7837,6e3365d0,51516012038,61016121254,0.0,4.812287,29.148103,22.222756,92.367247,15.239484,0.0,2.0,4.0,2.0,0.0,0.0,131.0,small,King's Landing,1.0,39.401881,The_Greens,1445433
7838,6e3365d9,51816052146,102416000000,0.0,37.14332,121.377459,26.310185,77.530853,8.315341,0.0,2.0,2.0,4.0,0.0,0.0,39.0,small,The Mountains,1.0,131.62935,The_Greens,1017933
7839,6e3365ea,40716062257,102716000000,0.0,101.563542,46.473794,90.14712,101.23576,19.289776,1.0,3.0,4.0,4.0,0.0,0.0,114.0,small,The Mountains,1.0,57.029251,The_Greens,1280384
7840,6e3365f2,91316012437,121316000000,0.0,81.898175,72.672949,35.644812,188.378583,40.003483,0.0,3.0,3.0,2.0,0.0,1.0,87.0,small,King's Landing,0.0,83.13726,The_Greens,1136168
7841,6e336608,121616000000,70616090811,0.0,68.733781,38.424399,11.605827,133.198922,11.233346,1.0,3.0,4.0,3.0,0.0,0.0,122.0,huge,Cursed Land,1.0,49.146745,The_Greens,1432077
7842,6e33660e,91716040927,62816111616,0.0,53.571344,15.420923,1.910419,1.522433,28.941725,0.0,4.0,4.0,4.0,0.0,0.0,145.0,huge,King's Landing,1.0,26.148205,The_Greens,1649613
7843,6e336619,41116001139,31016122241,0.0,7.39917,146.388451,47.250382,10.984203,60.628289,0.0,2.0,4.0,4.0,0.0,0.0,14.0,huge,Cursed Land,1.0,156.526055,The_Greens,774663
7844,6e33661e,62516001646,10316100223,0.0,54.192046,24.751386,57.176626,6.730015,0.551585,1.0,3.0,4.0,3.0,0.0,0.0,135.0,huge,,1.0,35.066169,The_Greens,1474970
7845,6e336627,51016011338,91216122326,0.0,44.927792,36.0320065,78.5837035,62.246233,44.695308,0.0,4.0,4.0,2.0,0.0,0.0,74.0,small,Servant's Premises,1.0,46.6057275,The_Greens,1269460
7846,6e33663d,101916000000,72016082022,0.0,14.900587,47.312627,99.990781,108.072719,3.758988,0.0,4.0,2.0,3.0,0.0,0.0,113.0,small,The Mountains,1.0,58.145286,The_Greens,1224281
7847,6e336649,21516000958,20816121644,0.0,101.535363,12.117586,20.854904,109.347904,12.777714,0.0,4.0,4.0,3.0,0.0,0.0,148.0,small,The Mountains,1.0,22.632559,The_Greens,1451492
7848,6e33664f,80916041126,41716070911,0.0,115.780479,50.394181,15.320311,102.489137,43.441053,0.0,4.0,3.0,3.0,0.0,0.0,110.0,huge,Servant's Premises,1.0,60.507205,The_Greens,1392548
7849,6e336674,12816011317,51316102141,0.0,130.025595,22.884398,138.423312,126.920672,7.48472,0.0,4.0,4.0,2.0,0.0,0.0,137.0,small,The Mountains,1.0,33.395576,The_Greens,1297967
7850,6e336678,40816010857,82816082256,0.0,99.84846,29.157576,34.633561,257.341264,63.951933,0.0,3.0,2.0,3.0,0.0,0.0,131.0,huge,The Mountains,1.0,39.397573,The_Greens,1268994
7851,6e33667e,40816031257,51516122213,0.0,24.927467,33.230491,119.134797,134.944518,75.519171,0.0,3.0,4.0,2.0,0.0,0.0,127.0,small,The Mountains,1.0,43.434629,The_Greens,1251148
7852,6e336698,51216061626,102716000000,0.0,29.224431,31.905032,2.737535,25.316467,56.488937,0.5,2.0,3.0,3.0,0.0,0.0,128.0,small,The Mountains,1.0,42.628366,The_Greens,1431827
7853,6e3366a7,40616031055,110116000000,0.0,5.080191,59.058791,7.650753,226.095505,34.231476,1.0,2.0,2.0,4.0,0.0,1.0,101.0,small,The Mountains,0.0,69.765591,The_Greens,1236196
7854,6e3366b4,100816000000,80616090217,0.0,74.307876,42.411194,36.176336,131.720286,18.762786,0.0,2.0,2.0,4.0,0.0,0.0,118.0,huge,King's Landing,1.0,53.278699,The_Greens,1393266
7855,6e3366f1,11016041215,72416101734,0.0,27.502355,69.668695,36.513775,183.645461,10.796125,0.0,2.0,3.0,2.0,0.0,0.0,90.0,small,The Mountains,1.0,79.952513,The_Greens,1202138
7856,6e3366f3,61116030735,112816000000,0.0,56.198253,13.331773,141.358912,71.815251,57.100874,0.0,3.0,4.0,2.0,0.0,0.0,147.0,small,Cursed Land,1.0,23.418027,The_Greens,1296659
7857,6e336702,62716051125,90316120123,0.0,77.253847,15.48472,21.254465,53.130485,34.337661,0.0,3.0,3.0,2.0,0.0,0.0,145.0,huge,The Mountains,1.0,26.222483,The_Greens,1422586
7858,6e336715,101716000000,41816091321,0.0,10.345842,18.567307,42.4784345,142.022465,17.429945,0.0,4.0,3.0,2.0,0.0,0.0,141.0,small,King's Landing,1.0,28.774056,The_Greens,1492496
7859,6e33671a,72616011442,70216110957,0.0,29.604975,12.668064,63.702404,248.997936,42.723575,0.0,2.0,3.0,3.0,0.0,0.0,74.0,huge,The Mountains,1.0,22.899724,The_Greens,1203909
7860,6e33671d,70316041420,60416122251,0.0,21.010129,6.768821,138.035678,77.9331,10.89399,0.0,3.0,4.0,3.0,0.0,1.0,153.0,small,The Mountains,0.0,17.025392,The_Greens,1428465
7861,6e33671f,112316000000,42516121746,0.0,36.769065,7.754378,66.302683,61.01047,17.324598,0.0,2.0,3.0,3.0,0.0,0.0,152.0,small,King's Landing,1.0,18.595099,The_Greens,1522321
7862,6e33672f,102716000000,102816000000,0.0,61.044239,25.09031,82.755543,197.926429,14.043823,0.333333333333,4.0,3.0,4.0,0.0,0.0,135.0,small,The Mountains,1.0,35.118757,The_Greens,1367662
7863,6e336738,102116000000,80516120229,0.0,54.900646,14.775205,50.160259,192.0607935,14.3479255,0.666666666667,3.5,2.5,3.0,0.0,0.5,145.5,,,0.5,25.270232,The_Greens,1253614
7864,6e336755,31216040349,81416081328,0.0,48.757053,4.4601,17.564975,186.195158,14.652028,1.0,3.0,2.0,2.0,0.0,1.0,156.0,huge,Servant's Premises,0.0,15.421707,The_Greens,1482649
7865,6e33675e,120516000000,80216100323,0.0,51.151215,48.350944,124.338513,30.111949,37.88744,0.0,3.0,4.0,4.0,0.0,0.5,112.0,small,,0.5,58.513415,The_Greens,1241803
7866,6e336766,121916000000,70416081556,0.0,75.561017,22.158422,67.899977,156.7062,71.973696,0.0,4.0,3.0,3.0,0.0,0.0,138.0,huge,The Mountains,1.0,32.600785,The_Greens,1384974
7867,6e336768,112816000000,52116071459,0.0,44.876647,21.964759,50.769391,151.568295,42.121491,0.0,3.0,3.0,2.0,0.0,1.0,138.0,small,Servant's Premises,0.0,32.933504,The_Greens,1335251
7868,6e33676d,40316010440,31216102020,0.0,4.514621,56.188012,81.876635,139.655507,3.800856,0.0,2.5,3.0,4.0,0.0,0.0,104.0,small,The Mountains,1.0,66.897966,The_Greens,1232538
7869,6e336779,70916011019,120416000000,0.0,39.6303,51.324879,112.983879,133.637484,6.985302,1.0,2.0,3.0,4.0,0.0,0.0,109.0,huge,The Mountains,1.0,61.498422,The_Greens,1194246
7870,6e33678c,110616000000,72116122348,0.0,11.173126,54.233572,48.826459,202.303499,48.435302,1.0,4.0,2.0,4.0,0.0,0.0,106.0,small,The Mountains,1.0,64.343917,The_Greens,1249345
7871,6e3367a0,41816042051,52116070719,0.0,24.905004,36.058225,38.974207,145.730454,58.677729,0.0,3.0,3.0,4.0,0.0,0.0,124.0,small,King's Landing,1.0,46.429159,The_Greens,1427338
7872,6e3367c2,92716041823,10916120140,0.0,3.717987,40.12305,48.716586,20.384335,58.380626,1.0,3.0,3.0,3.0,0.0,0.0,120.0,small,The Mountains,1.0,50.311033,The_Greens,1299343
7873,6e3367ca,90616052229,122816000000,0.0,54.801428,39.359393,76.312407,21.375869,37.732138,0.0,4.0,4.0,4.0,0.0,0.0,121.0,small,King's Landing,1.0,49.399998,The_Greens,1412570
7874,6e3367cd,101116000000,80816120414,0.0,64.001528,7.233375,50.112033,84.669866,27.785224,0.0,2.0,2.0,3.0,0.0,0.0,153.0,small,King's Landing,1.0,17.296696,The_Greens,1416895
7875,6e3367d5,71116002154,111416000000,0.0,75.712357,60.165776,23.911659,147.963863,3.188672,0.0,2.0,4.0,4.0,0.0,0.0,100.0,small,The Mountains,1.0,70.920692,The_Greens,1186620
7876,6e3367d7,90316012219,40816090824,0.0,40.051191,1.756068,104.848049,98.01422,46.499352,0.0,4.0,4.0,3.0,0.0,0.0,158.0,small,The Mountains,1.0,11.809888,The_Greens,1477162
7877,6e3367e4,41516021644,80716090427,0.0,38.163265,16.413123,146.331604,74.038265,4.780095,1.0,2.0,2.0,3.0,0.0,1.0,144.0,small,The Mountains,0.0,26.833987,The_Greens,1298955
7878,6e3367e9,60716020730,100516000000,0.0,6.16298,80.320323,10.020242,168.909645,29.192538,0.0,2.0,3.0,2.0,0.0,1.0,80.0,small,The Mountains,0.0,90.787997,The_Greens,1112859
7879,6e3367ef,102216000000,121516000000,0.0,3.572514,79.748603,64.686325,159.464558,6.717313,0.0,4.0,4.0,3.0,0.0,0.0,80.0,huge,,1.0,90.051071,The_Greens,1328450
7880,6e336807,101016000000,21316111225,0.0,99.767598,66.8989243333,137.263732,110.883832,1.066384,0.0,2.0,4.0,2.0,0.0,0.0,74.0,small,Cursed Land,1.0,77.3711086667,The_Greens,1181242
7881,6e336813,70916052036,11516090446,0.0,53.6191325,54.0492456667,95.7724735,92.4916025,1.8069015,0.0,3.0,4.0,2.5,0.0,0.5,96.5,,,0.5,64.6911463333,The_Greens,1476616
7882,6e336819,72516020116,40116120358,0.0,7.470667,41.199567,54.281215,74.099373,2.547419,0.0,4.0,4.0,3.0,0.0,1.0,119.0,huge,Servant's Premises,0.0,52.011184,The_Greens,1390131
7883,6e336824,41316002248,91516111238,0.0,21.473806,1.592267,38.602649,174.377223,72.963537,0.0,2.0,4.0,2.0,0.0,0.0,158.0,small,Servant's Premises,1.0,12.269462,The_Greens,1373694
7884,6e33682e,61116011739,101816000000,0.0,73.518278,11.52373,114.10691,150.837276,26.927679,0.0,2.0,2.0,4.0,0.0,0.0,148.0,huge,Cursed Land,1.0,22.511583,The_Greens,1250707
7885,6e336831,51216061740,122016000000,0.0,33.4107,61.617114,51.686835,82.069761,16.960728,0.0,2.0,3.0,3.0,0.0,1.0,98.0,small,The Mountains,1.0,72.461597,The_Greens,1218234
7886,6e336833,120316000000,90116100143,0.0,63.312143,19.258897,14.909395,3.789852,45.22178,0.0,3.0,4.0,2.0,0.0,0.5,141.0,small,King's Landing,1.0,30.006235,The_Greens,1533977
7887,6e336843,72116051214,12116070359,0.0,37.771321,99.905461,70.131628,57.692337,24.445063,0.0,2.5,2.0,3.0,0.0,0.0,60.0,huge,The Mountains,1.0,110.640448,The_Greens,1069835
7888,6e336848,60116050145,12416080432,0.0,79.933602,50.933696,101.852731,167.654468,48.748838,0.0,2.0,2.0,3.0,0.0,0.0,109.0,small,The Mountains,1.0,61.775047,The_Greens,1171172
7889,6e33685a,41516021023,51216122423,0.0,83.746945,3.365302,97.682265,39.942955,53.761266,1.0,4.0,4.0,3.0,0.0,0.0,157.0,huge,Cursed Land,1.0,13.843346,The_Greens,1344994
7890,6e336865,121116000000,90816072327,0.0,58.3104375,1.575826,107.93443,203.027672,40.117571,0.0,3.0,3.0,4.0,0.0,0.0,158.0,huge,The Mountains,1.0,12.192144,The_Greens,1468267
7891,6e33687e,20716032119,80916101036,0.0,32.87393,138.816873,46.895761,62.124458,14.728311,0.0,2.0,2.0,4.0,0.0,0.0,21.0,small,The Mountains,1.0,148.881343,The_Greens,839170
7892,6e336880,81916030455,111916000000,0.0,125.569915,13.083473,44.648094,161.222369,40.628872,0.0,3.0,4.0,2.0,0.0,0.0,147.0,small,The Mountains,1.0,23.982804,The_Greens,1429693
7893,6e336882,50316030939,11016080845,0.0,102.3435185,29.0232515,50.6109715,90.3103145,40.6939975,0.0,3.0,3.5,2.0,0.0,0.0,131.0,,,1.0,39.540834,The_Greens,1507492
7894,6e336884,110516000000,50116101418,0.0,79.117122,44.96303,56.573849,19.39826,40.759123,0.0,3.0,3.0,2.0,0.0,0.0,115.0,small,The Mountains,1.0,55.098864,The_Greens,1341005
7895,6e33688c,111516000000,101716000000,0.0,19.420153,86.298548,81.947202,94.540368,20.11329,0.0,4.0,3.0,3.0,0.0,0.0,74.0,small,The Mountains,1.0,96.90052,The_Greens,1162060
